cir,1,2,3,0,1,0,14
cum,1,2.5,5,1,0,1,13
claust,2,2.5,9,0,1,2,12
ra,1,2,1,1,0,3,11
fre,1,1,2,0,1,4,10
munt,1,3,5,1,0,5,9
cel,1,2,2,0,1,6,8
sa,1,1,1,1,0,7,7
se,1,1,2,0,1,8,6
det,1,1,2,1,0,9,5
ae,2,0,7,0,2,10,4
o,1,1,4,1,1,11,3
lus,1,1,5,2,0,12,2
ar,1,2,1,0,1,13,1
ce,1,0,2,1,0,14,0
scept,1,2.5,2,0,1,0,15
ra,1,1,1,1,0,1,14
te,1,1,2,0,1,2,13
nens,1,3,2,1,0,3,12
mol,1,2,4,0,2,4,11
lit,1,2,3,1,1,5,10
que,0,0,2,2,0,6,9
a,1,1,1,0,2,7,8
ni,1,1,3,1,1,8,7
mos,1,1,4,2,0,9,6
et,1,2,2,0,0,10,5
tem,1,2,2,0,2,11,4
pe,1,1,2,1,1,12,3
rat,1,1,1,2,0,13,2
i,1,1,3,0,1,14,1
ras,1,1,1,1,0,15,0
ni,1,1,3,0,0,0,15
fa,1,1,1,0,2,1,14
ci,1,0,3,1,1,2,13
at,1,2,1,2,0,3,12
ma,1,1,1,0,2,4,11
ri,1,0,3,1,1,5,10
a,0,0,1,2,0,6,9
ac,1,2,1,0,0,7,8
ter,1,2,2,0,1,8,7
ras,1,2,1,1,0,9,6
cae,2,1,7,0,2,10,5
lum,1,2,5,1,1,11,4
que,1,1.5,2,2,0,12,3
pro,1,1,4,0,2,13,2
fun,1,2,5,1,1,14,1
dum,1,1,5,2,0,15,0
quip,1,2,3,0,1,0,14
pe,1,1,2,1,0,1,13
fe,1,1,2,0,1,2,12
rant,1,2.5,1,1,0,3,11
ra,1,1,1,0,2,4,10
pi,1,1,3,1,1,5,9
di,1,1,3,2,0,6,8
se,1,1,2,0,1,7,7
cum,1,2,5,1,0,8,6
ver,1,2,2,0,2,9,5
rant,1,3,1,1,1,10,4
que,1,1,2,2,0,11,3
per,1,1,2,0,0,12,2
au,2,1,9,0,1,13,1
ras,1,1,1,1,0,14,0
sed,1,2,2,0,0,0,14
pa,1,1,1,0,1,1,13
ter,1,1,2,1,0,2,12
om,1,2,4,0,3,3,11
ni,1,1,3,1,2,4,10
po,1,1,4,2,1,5,9
tens,1,4,2,3,0,6,8
spe,1,1,2,0,2,7,7
lun,1,2,5,1,1,8,6
cis,1,1,3,2,0,9,5
ab,1,2,1,0,2,10,4
di,1,1,3,1,1,11,3
dit,1,1,3,2,0,12,2
at,1,1.5,1,0,1,13,1
ris,1,1,3,1,0,14,0
hoc,1,2,4,0,0,0,14
me,1,1,2,0,2,1,13
tu,1,0,5,1,1,2,12
ens,1,3,2,2,0,3,11
mo,1,1,4,0,2,4,10
lem,1,2,2,1,1,5,9
que,0,0,2,2,0,6,8
et,1,2,2,0,0,7,7
mon,1,2,4,0,1,8,6
tis,1,1,3,1,0,9,5
in,1,2,3,0,2,10,4
su,1,1,5,1,1,11,3
per,1,1,2,2,0,12,2
al,1,2,1,0,1,13,1
tos,1,1,4,1,0,14,0
im,1,2,3,0,3,0,14
po,1,1,4,1,2,1,13
su,1,0,5,2,1,2,12
it,1,1.5,3,3,0,3,11
re,1,1,2,0,2,4,10
gem,1,2,2,1,1,5,9
que,1,1,2,2,0,6,8
de,1,1,2,0,1,7,7
dit,1,2,3,1,0,8,6
qui,1,1,3,0,0,9,5
foe,2,1,8,0,2,10,4
de,1,1,2,1,1,11,3
re,1,1,2,2,0,12,2
cer,1,2,2,0,1,13,1
to,1,0,4,1,0,14,0
et,1,2.5,2,0,0,0,15
pre,1,1,2,0,2,1,14
me,1,1,2,1,1,2,13
re,0,0,2,2,0,3,12
et,1,1.5,2,0,0,4,11
la,1,2,1,0,1,5,10
xas,1,3,1,1,0,6,9
sci,1,1,3,0,1,7,8
ret,1,2,2,1,0,8,7
da,1,1,1,0,1,9,6
re,0,1,2,1,0,10,5
jus,1,2,5,0,1,11,4
sus,1,1,5,2,0,12,3
ha,1,1,1,0,2,13,2
be,1,1,2,1,1,14,1
nas,1,1,1,2,0,15,0
ad,1,2,1,0,0,0,13
quem,1,2,2,0,0,1,12
tum,1,2,5,0,0,2,11
ju,1,1,5,0,1,3,10
no,1,1,4,1,0,4,9
supp,1,2.5,5,0,1,5,8
lex,1,2,2,1,0,6,7
his,1,2,3,0,0,7,6
vo,1,1,4,0,2,8,5
ci,1,1,3,1,1,9,4
bus,1,1,5,2,0,10,3
u,1,1,5,0,1,11,2
sa,0,0,1,1,0,12,1
est,1,2,2,0,0,13,0
ae,2,0,7,0,2,0,16
o,1,1,4,1,1,1,15
le,1,1,2,2,0,2,14
nam,1,2,1,0,1,3,13
que,1,1,2,1,0,4,12
ti,1,1,3,0,1,5,11
bi,1,1,3,1,0,6,10
di,1,1,3,0,1,7,9
vum,1,2,5,1,0,8,8
pa,1,1,1,0,1,9,7
ter,1,1,2,1,0,10,6
at,1,2,1,0,1,11,5
que,0,0,2,1,0,12,4
ho,1,1,4,0,2,13,3
mi,1,1,3,1,1,14,2
num,1,2,5,2,0,15,1
rex,1,2,2,0,0,16,0
et,1,2,2,0,0,0,13
mul,1,2,5,0,2,1,12
ce,1,1,2,1,1,2,11
re,1,1,2,2,0,3,10
de,1,1,2,0,1,4,9
dit,1,3,3,1,0,5,8
fluc,1,2,5,0,1,6,7
tus,1,1,5,1,0,7,6
et,1,2,2,0,0,8,5
tol,1,2,4,0,2,9,4
le,1,1,2,1,1,10,3
re,1,1,2,2,0,11,2
ven,1,2,2,0,1,12,1
to,1,0,4,1,0,13,0
gens,1,2,2,0,0,0,14
i,1,1,3,0,3,1,13
ni,1,1,3,1,2,2,12
mi,1,1,3,2,1,3,11
ca,1,1,1,3,0,4,10
mi,1,0,3,0,1,5,9
hi,1,1,3,1,0,6,8
turr,1,2,5,0,2,7,7
he,1,1,2,1,1,8,6
num,1,2,5,2,0,9,5
na,1,1,1,0,2,10,4
vi,1,1,3,1,1,11,3
gat,1,1,1,2,0,12,2
ae,2,1,7,0,1,13,1
quor,1,1,4,1,0,14,0
i,1,1,3,0,2,0,15
li,1,0,3,1,1,1,14
um,0,0,5,2,0,2,13
in,1,1,3,0,0,3,12
i,1,1,3,0,3,4,11
ta,1,1,1,1,2,5,10
li,1,0,3,2,1,6,9
am,1,2,1,3,0,7,8
por,1,2,4,0,1,8,7
tans,1,3,1,1,0,9,6
vic,1,2,3,0,2,10,5
tos,1,2,4,1,1,11,4
que,1,1,2,2,0,12,3
pe,1,1,2,0,2,13,2
na,1,1,1,1,1,14,1
tis,1,1,3,2,0,15,0
in,1,2,3,0,2,0,14
cu,1,1,5,1,1,1,13
te,1,1,2,2,0,2,12
vim,1,2,3,0,0,3,11
ven,1,2,2,0,1,4,10
tis,1,2,3,1,0,5,9
sub,1,2,5,0,3,6,8
mer,1,2,2,1,2,7,7
sas,1,2,1,2,1,8,6
que,0,0,2,3,0,9,5
obr,1,1.5,4,0,2,10,4
u,1,0,5,1,1,11,3
e,1,1,2,2,0,12,2
pup,1,2,5,0,1,13,1
pis,1,1,3,1,0,14,0
aut,2,1,9,0,0,0,14
a,1,1,1,0,1,1,13
ge,1,1,2,1,0,2,12
di,1,1,3,0,2,3,11
ver,1,2,2,1,1,4,10
sos,1,1,4,2,0,5,9
et,1,2,2,0,0,6,8
dis,1,2,3,0,2,7,7
si,1,1,3,1,1,8,6
ce,1,1,2,2,0,9,5
cor,1,2,4,0,2,10,4
po,1,1,4,1,1,11,3
ra,1,1,1,2,0,12,2
pon,1,2,4,0,1,13,1
to,1,0,4,1,0,14,0
sunt,1,3,5,0,0,0,13
mi,1,0,3,0,1,1,12
hi,1,1,3,1,0,2,11
bis,1,2,3,0,0,3,10
sep,1,2,2,0,1,4,9
tem,1,2.5,2,1,0,5,8
praes,2,2,7,0,2,6,7
tan,1,2,1,1,1,7,6
ti,1,1,3,2,0,8,5
cor,1,2,4,0,2,9,4
po,1,1,4,1,1,10,3
re,1,1,2,2,0,11,2
nump,1,2,5,0,1,12,1
hae,2,0,7,1,0,13,0
qua,1,1,1,0,1,0,13
rum,1,2,5,1,0,1,12
quae,2,1,7,0,0,2,11
for,1,2,4,0,1,3,10
ma,1,1,1,1,0,4,9
pulc,1,2,5,0,3,5,8
her,1,2,2,1,2,6,7
ri,1,1,3,2,1,7,6
ma,1,1,1,3,0,8,5
de,1,0,2,0,4,9,4
i,1,0,3,1,3,10,3
o,1,1,4,2,2,11,2
pe,1,0,2,3,1,12,1
a,1,0,1,4,0,13,0
co,1,1,4,0,3,0,15
nu,1,1,5,1,2,1,14
bi,0,0,3,2,1,2,13
o,1,1,4,3,0,3,12
jun,1,2,5,0,1,4,11
gam,1,3,1,1,0,5,10
sta,1,1,1,0,2,6,9
bi,1,1,3,1,1,7,8
li,1,1.5,3,2,0,8,7
prop,1,1.5,4,0,3,9,6
ri,1,0,3,1,2,10,5
am,1,2,1,2,1,11,4
que,1,1,2,3,0,12,3
di,1,1,3,0,2,13,2
ca,1,1,1,1,1,14,1
bo,1,0,4,2,0,15,0
om,1,2,4,0,1,0,13
nis,1,1,3,1,0,1,12
ut,1,2,5,0,0,2,11
te,1,1,2,0,1,3,10
cum,1,2,5,1,0,4,9
me,1,1,2,0,2,5,8
ri,1,1,3,1,1,6,7
tis,1,2.5,3,2,0,7,6
pro,1,1,4,0,0,8,5
ta,1,1,1,0,2,9,4
li,1,1,3,1,1,10,3
bus,1,1,5,2,0,11,2
an,1,2,1,0,1,12,1
nos,1,1,4,1,0,13,0
e,1,2,2,0,2,0,14
xi,1,1,3,1,1,1,13
gat,1,1,1,2,0,2,12
et,1,2,2,0,0,3,11
pulch,1,3,5,0,1,4,10
ra,1,1,1,1,0,5,9
fa,1,1,1,0,2,6,8
ci,1,0,3,1,1,7,7
at,1,2,1,2,0,8,6
te,1,1.5,2,0,0,9,5
pro,1,1,4,0,1,10,4
le,1,1,2,1,0,11,3
pa,1,1,1,0,2,12,2
ren,1,2,2,1,1,13,1
tem,1,1,2,2,0,14,0
ae,2,0,7,0,2,0,14
o,1,1,4,1,1,1,13
lus,1,1,5,2,0,2,12
haec,2,2,7,0,0,3,11
cont,1,2.5,4,0,1,4,10
ra,1,1,1,1,0,5,9
tu,1,0,5,0,1,6,8
us,1,1,5,1,0,7,7
o,1,1,4,0,0,8,6
re,1,1,2,0,2,9,5
gi,1,1,3,1,1,10,4
na,1,1,1,2,0,11,3
quid,1,1,3,0,0,12,2
op,1,2,4,0,1,13,1
tes,1,1,2,1,0,14,0
exp,1,3.5,2,0,3,0,15
lo,1,1,4,1,2,1,14
ra,1,1,1,2,1,2,13
re,1,1,2,3,0,3,12
la,1,1,1,0,1,4,11
bor,1,2,4,1,0,5,10
mi,1,0,3,0,1,6,9
hi,0,1,3,1,0,7,8
jus,1,2,5,0,1,8,7
sa,1,1,1,1,0,9,6
ca,1,1,1,0,3,10,5
pes,1,2,2,1,2,11,4
se,1,1,2,2,1,12,3
re,1,1,2,3,0,13,2
fas,1,1,1,0,0,14,1
est,1,2,2,0,0,15,0
tu,1,1,5,0,0,0,14
mi,1,0,3,0,1,1,13
hi,1,1,3,1,0,2,12
quod,1,2,4,0,2,3,11
cum,1,2,5,1,1,4,10
que,0,0,2,2,0,5,9
hoc,1,1.5,4,0,0,6,8
reg,1,2,2,0,1,7,7
ni,1,1,3,1,0,8,6
tu,1,2,5,0,0,9,5
scept,1,2.5,2,0,1,10,4
ra,1,1,1,1,0,11,3
jo,1,1,4,0,2,12,2
vem,1,2,2,1,1,13,1
que,1,0,2,2,0,14,0
con,1,2,4,0,3,0,14
ci,1,1,3,1,2,1,13
li,1,0,3,2,1,2,12
as,1,2,1,3,0,3,11
tu,1,1,5,0,0,4,10
das,1,1,1,0,0,5,9
e,1,1,2,0,2,6,8
pu,1,1,5,1,1,7,7
lis,1,1,3,2,0,8,6
ac,1,2,1,0,3,9,5
cum,1,2,5,1,2,10,4
be,1,1,2,2,1,11,3
re,1,1,2,3,0,12,2
di,1,1,3,0,1,13,1
vum,1,1,5,1,0,14,0
nim,1,2,3,0,3,0,13
bo,1,1,4,1,2,1,12
rum,1,2,5,2,1,2,11
que,1,1,2,3,0,3,10
fa,1,1,1,0,1,4,9
cis,1,2,3,1,0,5,8
tem,1,2,2,0,4,6,7
pes,1,2,2,1,3,7,6
ta,1,1,1,2,2,8,5
tum,1,2,5,3,1,9,4
que,1,1,2,4,0,10,3
po,1,1,4,0,2,11,2
ten,1,2,2,1,1,12,1
tem,1,1,2,2,0,13,0
haec,2,1,7,0,0,0,14
u,1,1,5,0,1,1,13
bi,1,1,3,1,0,2,12
dic,1,2,3,0,1,3,11
ta,1,1,1,1,0,4,10
ca,1,1,1,0,1,5,9
vum,1,2,5,1,0,6,8
con,1,2,4,0,2,7,7
ver,1,2,2,1,1,8,6
sa,1,1,1,2,0,9,5
cus,1,2,5,0,2,10,4
pi,1,1,3,1,1,11,3
de,1,1,2,2,0,12,2
mon,1,2,4,0,1,13,1
tem,1,1,2,1,0,14,0
im,1,2,3,0,2,0,15
pu,1,1,5,1,1,1,14
lit,1,1,3,2,0,2,13
in,1,2,3,0,0,3,12
la,1,1,1,0,1,4,11
tus,1,1,5,1,0,5,10
ac,1,2,1,0,0,6,9
ven,1,2,2,0,1,7,8
ti,1,1,3,1,0,8,7
ve,1,1,2,0,1,9,6
lut,1,1,5,1,0,10,5
ag,1,2,1,0,2,11,4
mi,1,1,3,1,1,12,3
ne,1,1,2,2,0,13,2
fac,1,2,1,0,1,14,1
to,1,0,4,1,0,15,0
qua,1,1,1,0,0,0,14
da,1,1,1,0,1,1,13
ta,1,1,1,1,0,2,12
por,1,2,4,0,1,3,11
ta,1,1,1,1,0,4,10
ru,1,0,5,0,1,5,9
unt,1,2,5,1,0,6,8
et,1,2,2,0,0,7,7
ter,1,2,2,0,1,8,6
ras,1,2,1,1,0,9,5
tur,1,2,5,0,2,10,4
bi,1,1,3,1,1,11,3
ne,1,1,2,2,0,12,2
perf,1,3,2,0,1,13,1
lant,1,2,1,1,0,14,0
in,1,2,3,0,3,0,14
cub,1,2,5,1,2,1,13
v,1,0,5,
e,1,1,2,2,1,2,12
re,1,1,2,3,0,3,11
ma,1,1,1,0,1,4,10
ri,1,1,3,1,0,5,9
to,1,1,4,0,2,6,8
tum,1,2,5,1,1,7,7
que,0,0,2,2,0,8,6
a,1,1,1,0,0,9,5
se,1,1,2,0,2,10,4
di,1,1,3,1,1,11,3
bus,1,1,5,2,0,12,2
i,1,1,3,0,1,13,1
mis,1,1,3,1,0,14,0
u,1,1,5,0,1,0,15
na,0,0,1,1,0,1,14
eu,2,1,11,0,2,2,13
rus,1,2,5,1,1,3,12
que,1,1,2,2,0,4,11
no,1,1,4,0,2,5,10
tus,1,2,5,1,1,6,9
que,1,1,2,2,0,7,8
ru,1,0,5,0,1,8,7
unt,1,3.5,5,1,0,9,6
cre,1,1,2,0,2,10,5
ber,1,2,2,1,1,11,4
que,1,1.5,2,2,0,12,3
pro,1,1,4,0,2,13,2
cel,1,2,2,1,1,14,1
lis,1,1,3,2,0,15,0
af,1,2,1,0,2,0,14
ri,1,1,3,1,1,1,13
cus,1,1,5,2,0,2,12
et,1,2,2,0,0,3,11
vas,1,2,1,0,1,4,10
tos,1,2,4,1,0,5,9
vo,1,1,4,0,2,6,8
lu,1,0,5,1,1,7,7
unt,1,2,5,2,0,8,6
ad,1,1.5,1,0,0,9,5
li,1,1,3,0,2,10,4
to,1,1,4,1,1,11,3
ra,1,2,1,2,0,12,2
fluc,1,2,5,0,1,13,1
tus,1,1,5,1,0,14,0
in,1,2,3,0,3,0,14
se,1,1,2,1,2,1,13
qui,1,1,3,2,1,2,12
tur,1,2.5,5,3,0,3,11
cla,1,1,1,0,2,4,10
mor,1,2,4,1,1,5,9
que,1,1,2,2,0,6,8
vi,1,1,3,0,1,7,7
rum,1,3.5,5,1,0,8,6
stri,1,1,3,0,2,9,5
dor,1,2,4,1,1,10,4
que,1,1,2,2,0,11,3
ru,1,1,5,0,2,12,2
den,1,2,2,1,1,13,1
tum,1,1,5,2,0,14,0
e,1,1,2,0,3,0,14
ri,1,1,3,1,2,1,13
pi,1,0,3,2,1,2,12
unt,1,3,5,3,0,3,11
su,1,1,5,0,2,4,10
bi,1,1,3,1,1,5,9
to,1,1,4,2,0,6,8
nu,1,1,5,0,1,7,7
bes,1,2,2,1,0,8,6
cae,2,1,7,0,2,9,5
lum,1,2,5,1,1,10,4
que,1,1,2,2,0,11,3
di,1,0,3,0,2,12,2
em,1,2,2,1,1,13,1
que,1,0,2,2,0,14,0
teuc,2,1.5,11,0,2,0,14
ro,1,1,4,1,1,1,13
rum,0,0,5,2,0,2,12
ex,1,2,2,0,0,3,11
o,1,1,4,0,2,4,10
cu,1,1,5,1,1,5,9
lis,1,2,3,2,0,6,8
pon,1,2,4,0,1,7,7
to,1,1,4,1,0,8,6
nox,1,2,4,0,0,9,5
in,1,2,3,0,2,10,4
cu,1,1,5,1,1,11,3
bat,1,1,1,2,0,12,2
at,1,1.5,1,0,1,13,1
ra,1,0,1,1,0,14,0
in,1,2,3,0,4,0,16
to,1,1,4,1,3,1,15
nu,1,0,5,2,2,2,14
e,1,1,2,2,1,3,13
re,1,1,2,3,0,4,12
po,1,1,4,0,1,5,11
li,0,0,3,1,0,6,10
et,1,2.5,2,0,0,7,9
creb,1,1.5,2,0,1,8,8
ris,1,2,3,1,0,9,7
mi,1,1,3,0,1,10,6
cat,1,1,1,1,0,11,5
ig,1,2,3,0,2,12,4
ni,1,1,3,1,1,13,3
bus,1,1,5,2,0,14,2
aet,2,1,7,0,1,15,1
her,1,1,2,1,0,16,0
prae,2,1,7,0,3,0,13
sen,1,2,2,1,2,1,12
tem,1,2,2,2,1,2,11
que,1,1,2,3,0,3,10
vi,1,1,3,0,1,4,9
ris,1,1,3,1,0,5,8
in,1,2,3,0,2,6,7
ten,1,2,2,1,1,7,6
tant,1,2,1,2,0,8,5
om,1,2,4,0,2,9,4
ni,1,0,3,1,1,10,3
a,1,1,1,2,0,11,2
mor,1,2,4,0,1,12,1
tem,1,1,2,1,0,13,0
ex,1,3,2,0,2,0,13
temp,1,2.5,2,1,1,1,12
lo,0,0,4,2,0,2,11
ae,2,1,7,0,2,3,10
ne,1,0,2,1,1,4,9
ae,2,1,7,2,0,5,8
sol,1,2,4,0,2,6,7
vun,1,2,5,1,1,7,6
tur,1,3,5,2,0,8,5
fri,1,1,3,0,2,9,4
go,1,1,4,1,1,10,3
re,1,1,2,2,0,11,2
memb,1,2.5,2,0,1,12,1
ra,1,0,1,1,0,13,0
in,1,2,3,0,2,0,14
ge,1,1,2,1,1,1,13
mit,1,1,3,2,0,2,12
et,1,2,2,0,0,3,11
dup,1,1.5,5,0,2,4,10
li,1,1,3,1,1,5,9
cis,1,2,3,2,0,6,8
ten,1,2,2,0,1,7,7
dens,1,2,2,1,0,8,6
ad,1,2,1,0,0,9,5
si,1,1,3,0,2,10,4
de,1,1,2,1,1,11,3
ra,1,1,1,2,0,12,2
pal,1,2,1,0,1,13,1
mas,1,1,1,1,0,14,0
ta,1,1,1,0,2,0,15
li,1,0,3,1,1,1,14
a,1,1,1,2,0,2,13
vo,1,1,4,0,1,3,12
ce,1,1,2,1,0,4,11
re,1,1,2,0,1,5,10
fert,1,2,2,1,0,6,9
o,1,1,4,0,0,7,8
ter,1,2,2,0,1,8,7
que,1,1,2,1,0,9,6
qua,1,1,1,0,2,10,5
ter,1,2,2,1,1,11,4
que,1,1,2,2,0,12,3
be,1,0,2,0,2,13,2
a,1,1,1,1,1,14,1
ti,1,0,3,2,0,15,0
quis,1,1,3,0,0,0,14
an,1,2,1,0,1,1,13
te,0,0,2,1,0,2,12
o,1,1,4,0,1,3,11
ra,1,1,1,1,0,4,10
pat,1,1.5,1,0,1,5,9
rum,1,2.5,5,1,0,6,8
tro,1,1,4,0,1,7,7
jae,2,1,7,1,0,8,6
sub,1,2,5,0,0,9,5
moe,2,1,8,0,2,10,4
ni,1,1,3,1,1,11,3
bus,1,1,5,2,0,12,2
al,1,2,1,0,1,13,1
tis,1,1,3,1,0,14,0
con,1,2,4,0,2,0,16
ti,1,1,3,1,1,1,15
git,1,1,3,2,0,2,14
op,1,2,4,0,3,3,13
pe,1,1,2,1,2,4,12
te,1,1,2,2,1,5,11
re,0,0,2,3,0,6,10
o,1,1,4,0,0,7,9
da,1,1,1,0,1,8,8
na,1,0,1,1,1,9,7
um,1,2,5,2,0,10,6
for,1,2,4,0,3,11,5
tis,1,2,3,1,2,12,4
si,1,1,3,2,1,13,3
me,1,1,2,3,0,14,2
gen,1,2,2,0,1,15,1
tis,1,1,3,1,0,16,0
tu,1,1,5,0,2,0,14
di,1,1,3,1,1,1,13
de,1,1,2,2,0,2,12
me,1,1,2,0,1,3,11
ne,0,0,2,1,0,4,10
i,1,1,3,0,3,5,9
li,1,0,3,1,2,6,8
a,1,1,1,2,1,7,7
cis,1,1,3,3,0,8,6
oc,1,2,4,0,3,9,5
cum,1,2,5,1,2,10,4
be,1,1,2,2,1,11,3
re,1,1,2,3,0,12,2
cam,1,2,1,0,1,13,1
pis,1,1,3,1,0,14,0
non,1,2,4,0,0,0,17
po,1,1,4,0,3,1,16
tu,1,0,5,1,2,2,15
is,1,2,3,2,1,3,14
se,1,1,2,3,0,4,13
tu,1,0,5,0,2,5,12
a,1,1,1,1,1,6,11
que,0,0,2,2,0,7,10
a,1,1,1,0,2,8,9
ni,1,1,3,1,1,9,8
mam,0,0,1,2,0,10,7
hanc,1,2,1,0,0,11,6
ef,1,2,2,0,3,12,5
fun,1,2,5,1,2,13,4
de,1,1,2,2,1,14,3
re,1,1,2,3,0,15,2
dext,1,3.5,2,0,1,16,1
ra,1,0,1,1,0,17,0
sae,2,1,7,0,1,0,17
vus,1,1,5,1,0,1,16
u,1,1,5,0,1,2,15
bi,0,0,3,1,0,3,14
ae,2,0,7,0,3,4,13
a,1,1,1,1,2,5,12
ci,1,1,3,2,1,6,11
dae,2,1,7,3,0,7,10
te,1,1,2,0,1,8,9
lo,1,1,4,1,0,9,8
ja,1,1,1,0,1,10,7
cet,1,1,2,1,0,11,6
hec,1,2,2,0,1,12,5
tor,1,1,4,1,0,13,4
u,1,1,5,0,1,14,3
bi,0,0,3,1,0,15,2
in,1,2,3,0,1,16,1
gens,1,2,2,1,0,17,0
sar,1,2,1,0,2,0,14
pe,1,1,2,1,1,1,13
don,1,1,4,2,0,2,12
u,1,1,5,0,1,3,11
bi,1,1,3,1,0,4,10
tot,1,2,4,0,0,5,9
si,1,1,3,0,2,6,8
mo,1,0,4,1,1,7,7
is,1,2,3,2,0,8,6
cor,1,2,4,0,2,9,5
rep,1,2,2,1,1,10,4
ta,1,1,1,2,0,11,3
sub,1,1,5,0,0,12,2
un,1,2,5,0,1,13,1
dis,1,1,3,1,0,14,0
